idx,y_true,y_pred,dimension_label,response,raw,dim_pred
345,1,1,3_medication,I don’t always follow my prescription as strictly as I should.,"3_medication, 1",3_medication
346,1,1,3_medication,"I take my meds, but sometimes I forget and have to take them late.","3_medication, 1",3_medication
347,1,1,3_medication,I know I need to be better at taking my medication regularly.,"3_medication, 1",3_medication
348,1,1,3_medication,"I take my meds, but only when I remember.","3_medication, 1",3_medication
349,1,1,3_medication,I keep forgetting my medication at least once a week.,"3_medication, 1",3_medication
350,2,2,3_medication,I haven't taken medicine for a long time.,"3_medication, 2",3_medication
351,2,2,3_medication,I always forget to take the medicines.,"3_medication, 2",3_medication
352,2,2,3_medication,I can't remember to take the medicines.,"3_medication, 2",3_medication
353,2,2,3_medication,I don't follow the prescription.,"3_medication, 2",3_medication
354,2,1,3_medication,It depends on my mood.,"2_mood, 1",2_mood
355,2,2,3_medication,I don't want to follow the prescription.,"3_medication, 2",3_medication
356,2,2,3_medication,I don't think I need them anymore.,"3_medication, 2",3_medication
357,2,0,3_medication,I don't think I need it anymore.,"Maybe, 0","NA, 99"
358,2,2,3_medication,I don't want to take the drugs.,"3_medication, 2",3_medication
359,2,2,3_medication,I don't want to take the medicines.,"3_medication, 2",3_medication
360,2,1,3_medication,I don't want to take the meds.,"3_medication, 1",3_medication
361,2,2,3_medication,I don't want to take the pills.,"3_medication, 2",3_medication
362,2,0,3_medication,I don't want to use the drugs.,"20_alcohol, 0",20_alcohol
363,2,2,3_medication,I don't want to use the meds.,"3_medication, 2",3_medication
364,2,2,3_medication,I don't want to use the pills.,"3_medication, 2",3_medication
365,2,1,3_medication,I hate taking the drugs.,"3_medication, 1",3_medication
366,2,1,3_medication,I hate taking the medicines.,"3_medication, 1",3_medication
367,2,1,3_medication,I hate taking the meds.,"3_medication, 1",3_medication
368,2,1,3_medication,I hate taking the pills.,"3_medication, 1",3_medication
369,2,2,3_medication,I haven’t been taking my medication for weeks.,"3_medication, 2",3_medication
370,2,2,3_medication,"I don’t think I need my medication anymore, so I stopped taking it.","3_medication, 2",3_medication
371,2,2,3_medication,"I always forget to take my medicine, and it’s becoming a problem.","3_medication, 2",3_medication
372,2,2,3_medication,I stopped following my prescription because I don’t feel like it helps.,"3_medication, 2",3_medication
373,2,2,3_medication,"I’ve been skipping my medication a lot, and I know it’s bad.","3_medication, 2",3_medication
374,2,2,3_medication,I don’t see the point in taking my meds anymore.,"3_medication, 2",3_medication
375,2,2,3_medication,"I hate taking medication, so I avoid it.","3_medication, 2",3_medication
376,2,2,3_medication,I ignore my prescription most of the time.,"3_medication, 2",3_medication
377,2,2,3_medication,"I’ve stopped taking my meds, and I’m starting to feel worse.","3_medication, 2",3_medication
378,2,2,3_medication,"I know I should take my meds, but I refuse to.","3_medication, 2",3_medication
379,2,2,3_medication,"I don’t trust my medication, so I’ve stopped taking it.","3_medication, 2",3_medication
380,2,2,3_medication,"I take my meds only when I feel like it, which isn’t often.","3_medication, 2",3_medication
381,2,2,3_medication,"I can’t keep up with my medication, and it’s affecting my health.","3_medication, 2",3_medication
382,2,2,3_medication,I’ve run out of meds and haven’t bothered getting a refill.,"3_medication, 2",3_medication
383,2,2,3_medication,"I don’t like how my meds make me feel, so I stopped taking them.","3_medication, 2",3_medication
384,2,2,3_medication,I take my meds so inconsistently that I don’t think they work.,"3_medication, 2",3_medication
385,2,2,3_medication,I stopped my medication without consulting my doctor.,"3_medication, 2",3_medication
386,2,2,3_medication,I don’t feel motivated to take my meds anymore.,"3_medication, 2",3_medication
387,2,2,3_medication,I’ve completely abandoned my prescription.,"3_medication, 2",3_medication
388,2,2,3_medication,I can’t handle taking medication every day.,"3_medication, 2",3_medication
389,2,2,3_medication,"I keep forgetting my medication, and now I’m not sure if it’s working anymore.","3_medication, 2",3_medication
390,2,2,3_medication,"I don’t believe my medication helps, so I stopped taking it.","3_medication, 2",3_medication
391,2,2,3_medication,I ran out of my prescription weeks ago and haven’t refilled it.,"3_medication, 2",3_medication
392,2,2,3_medication,"I don’t feel comfortable taking my meds anymore, so I just quit.","3_medication, 2",3_medication
393,2,2,3_medication,"I take my meds sporadically, whenever I feel like it.","3_medication, 2",3_medication
394,2,2,3_medication,I refuse to take my medication because I don’t like the side effects.,"3_medication, 2",3_medication
395,2,2,3_medication,"I can’t keep up with my meds, and it’s making my condition worse.","3_medication, 2",3_medication
396,2,2,3_medication,"I feel like my medication is useless, so I don’t take it anymore.","3_medication, 2",3_medication
397,2,2,3_medication,"I skip my meds all the time, even though I know I shouldn’t.","3_medication, 2",3_medication
398,2,2,3_medication,I stopped taking my prescription because I think I don’t need it anymore.,"3_medication, 2",3_medication
399,2,2,3_medication,"I keep forgetting my pills, and I’m starting to feel the effects.","3_medication, 2",3_medication
400,2,2,3_medication,"I don’t want to take my medication anymore, even if my doctor says I should.","3_medication, 2",3_medication
401,2,2,3_medication,"I hate how my meds make me feel, so I don’t take them.","3_medication, 2",3_medication
402,2,2,3_medication,I threw away my medication because I don’t trust it.,"3_medication, 2",3_medication
403,2,2,3_medication,"I’ve been skipping my medication for weeks, and now I feel worse.","3_medication, 2",3_medication
404,2,2,3_medication,I don’t have the energy to manage my medication routine anymore.,"3_medication, 2",3_medication
405,2,2,3_medication,"I don’t even know where my meds are, maybe expired, I haven’t taken them in ages.","3_medication, 2",3_medication
406,2,2,3_medication,"I feel like my meds are making things worse, so I stopped taking them.","3_medication, 2",3_medication
407,2,2,3_medication,"I’m completely off my medication, and I haven’t told my doctor yet.","3_medication, 2",3_medication
408,0,0,4_care,I visit the doctors regularly.,"4_care, 0",4_care
409,0,0,4_care,I visit my therapist every week.,"4_care, 0",4_care
410,0,0,4_care,I see my therapist every month.,"4_care, 0",4_care
411,0,0,4_care,I visit my therapist every month.,"4_care, 0",4_care
412,0,0,4_care,I see my counselor every month.,"4_care, 0",4_care
413,0,0,4_care,I visit my counselor every month.,"4_care, 0",4_care
414,0,0,4_care,I talk to my counselor every week.,"4_care, 0",4_care
415,0,0,4_care,I see my case manager every week.,"4_care, 0",4_care
416,0,0,4_care,I visit my case manager every week.,"4_care, 0",4_care
417,0,0,4_care,I talk to my case manager every month.,"4_care, 0",4_care
418,0,0,4_care,I see my case manager every month.,"4_care, 0",4_care
419,0,0,4_care,I visit my case manager every month.,"4_care, 0",4_care
420,0,0,4_care,I see my case manager regularly.,"4_care, 0",4_care
421,0,0,4_care,I visit my case manager regularly.,"4_care, 0",4_care
422,0,0,4_care,I see my psychiatrist every week.,"4_care, 0",4_care
423,0,0,4_care,I visit my psychiatrist every week.,"4_care, 0",4_care
424,0,0,4_care,I talk to my psychiatrist every month.,"4_care, 0",4_care
425,0,0,4_care,I see my psychiatrist every month.,"4_care, 0",4_care
426,0,0,4_care,I visit my psychiatrist every month.,"4_care, 0",4_care
427,0,0,4_care,I see my psychiatrist regularly.,"4_care, 0",4_care
428,0,0,4_care,I visit my psychiatrist regularly.,"4_care, 0",4_care
429,0,0,4_care,I see my prescriber every week.,"4_care, 0",4_care
430,0,0,4_care,I visit my prescriber every week.,"4_care, 0",4_care
431,0,0,4_care,I talk to my prescriber every month.,"4_care, 0",4_care
432,0,0,4_care,I see my prescriber every month.,"4_care, 0",4_care
433,0,0,4_care,I visit my prescriber every month.,"4_care, 0",4_care
434,0,0,4_care,I see my prescriber regularly.,"4_care, 0",4_care
435,0,0,4_care,I visit my prescriber regularly.,"4_care, 0",4_care
436,0,0,4_care,I talk to my therapist every week.,"4_care, 0",4_care
437,0,0,4_care,I see my therapist regularly.,"4_care, 0",4_care
438,0,0,4_care,I talk to my therapist regularly.,"4_care, 0",4_care
439,0,0,4_care,I see my PCP regularly.,"4_care, 0",4_care
440,0,0,4_care,I talk to my PCP regularly.,"4_care, 0",4_care
441,0,0,4_care,I visit my PCP regularly.,"4_care, 0",4_care
442,0,0,4_care,I see my PCP periodicly.,"4_care, 0",4_care
443,0,0,4_care,I talk to my PCP periodicly.,"4_care, 0",4_care
444,0,0,4_care,I see my therapist periodicly.,"4_care, 0",4_care
445,0,0,4_care,I talk to my therapist periodicly.,"4_care, 0",4_care
446,0,0,4_care,I see my counselor periodicly.,"4_care, 0",4_care
447,0,0,4_care,I talk to my counselor periodicly.,"4_care, 0",4_care
448,0,0,4_care,I visit my counselor periodicly.,"4_care, 0",4_care
449,0,0,4_care,I talk to my psychiatrist periodicly.,"4_care, 0",4_care
450,0,0,4_care,I visit my psychiatrist periodicly.,"4_care, 0",4_care
451,0,0,4_care,I see my prescriber periodicly.,"4_care, 0",4_care
452,0,0,4_care,I talk to my prescriber periodicly.,"4_care, 0",4_care
453,0,0,4_care,I visit my prescriber periodicly.,"4_care, 0",4_care
454,0,0,4_care,I see my case manager periodicly.,"4_care, 0",4_care
455,0,0,4_care,I talk to my case manager periodicly.,"4_care, 0",4_care
456,0,0,4_care,I visit my case manager periodicly.,"4_care, 0",4_care
457,0,0,4_care,I don't have a therapist.,"4_care, 0",4_care
458,0,0,4_care,I don't have a psychiatrist.,"4_care, 0",4_care
459,0,0,4_care,I don't have a prescriber.,"4_care, 0",4_care
460,0,0,4_care,I don't have a case manager.,"4_care, 0",4_care
461,0,0,4_care,I never talk to any therapist.,"4_care, 0",4_care
462,0,2,4_care,I never talk to any PCP.,"4_care, 2",4_care
463,0,0,4_care,I never talk to any psychiatrist,"4_care, 0",4_care
464,0,2,4_care,I never talk to any case manager.,"4_care, 2",4_care
465,0,0,4_care,I have a standing appointment with my doctor every few months.,"4_care, 0",4_care
466,0,0,4_care,I never miss my therapy sessions—they really help me.,"4_care, 0",4_care
467,0,0,4_care,"I check in with my psychiatrist regularly, and it’s been beneficial.","4_care, 0",4_care
468,0,0,4_care,I follow up with my primary care provider whenever needed.,"4_care, 0",4_care
469,0,0,4_care,I’ve been consistent with my mental health appointments.,"4_care, 0",4_care
470,0,0,4_care,I have a good routine of seeing my therapist and doctor.,"4_care, 0",4_care
471,0,0,4_care,I schedule my medical visits ahead of time to stay on track.,"4_care, 0",4_care
472,0,0,4_care,I feel supported by my healthcare team and meet with them often.,"4_care, 0",4_care
473,0,0,4_care,"My counselor and I meet weekly, and I value our sessions.","4_care, 0",4_care
474,0,0,4_care,"My therapist and I have regular check-ins, which help a lot.","4_care, 0",4_care
475,0,0,4_care,I stay on top of my mental health by meeting my case manager monthly.,"4_care, 0",4_care
476,0,0,4_care,I prioritize my health and make sure to attend all my medical appointments.,"4_care, 0",4_care
477,0,0,4_care,I just had my routine check-up last week.,"4_care, 0",4_care
478,0,0,4_care,My doctor and I communicate regularly about my health.,"4_care, 0",4_care
479,0,0,4_care,I never hesitate to schedule an appointment if I need support.,"4_care, 0",4_care
480,0,0,4_care,I take my health seriously and always follow up with my providers.,"4_care, 0",4_care
481,0,0,4_care,"I just spoke with my counselor, and I feel good about my progress.","4_care, 0",4_care
482,0,0,4_care,My case manager and I meet regularly to stay on track.,"4_care, 0",4_care
483,0,0,4_care,I have a strong relationship with my healthcare providers.,"4_care, 0",4_care
484,0,0,4_care,I feel like I’m in a good place with my mental and physical health.,"2_mood, 0",2_mood
485,0,0,4_care,"My therapist is an important part of my routine, and I never skip a session.","4_care, 0",4_care
486,0,0,4_care,I just scheduled my next medical appointment—it’s important to stay proactive.,"4_care, 0",4_care
487,0,0,4_care,My primary care doctor helps me stay on top of my health needs.,"4_care, 0",4_care
488,0,0,4_care,I follow my doctor’s recommendations and see them when advised.,"4_care, 0",4_care
489,0,0,4_care,I feel comfortable reaching out to my therapist anytime I need help.,"4_care, 0",4_care
490,0,0,4_care,Regular check-ups give me peace of mind about my health.,"4_care, 0",4_care
491,0,0,4_care,I never miss my mental health check-ins because they help me a lot.,"4_care, 0",4_care
492,0,0,4_care,"My counselor helps me process things, and I look forward to our sessions.","4_care, 0",4_care
493,0,0,4_care,"I’ve been working with my therapist for a long time, and it’s been great.","4_care, 0",4_care
494,0,0,4_care,I always follow through on my healthcare appointments.,"4_care, 0",4_care
495,0,0,4_care,I don’t skip doctor visits because I know how important they are.,"4_care, 0",4_care
496,0,0,4_care,"My doctor and I have a great understanding, and I feel well cared for.","4_care, 0",4_care
497,0,0,4_care,I just went to my prescriber last week to discuss my medication.,"4_care, 0",4_care
498,0,0,4_care,"My therapist is really helpful, so I make sure to see them regularly.","4_care, 0",4_care
499,0,0,4_care,Seeing my doctor regularly makes me feel more in control of my health.,"4_care, 0",4_care
500,0,0,4_care,I always go to my follow-up appointments on time.,"14_show_up, 0",14_show_up
501,0,0,4_care,"My healthcare providers have been very supportive, and I appreciate that.","4_care, 0",4_care
502,1,1,4_care,I haven't gone to my PCP for a while.,"4_care, 1",4_care
503,1,1,4_care,I haven't seen my PCP for a while.,"4_care, 1",4_care
504,1,1,4_care,I haven't visited my PCP for a while.,"4_care, 1",4_care
505,1,1,4_care,I haven't gone to my psychiatrist for a while.,"4_care, 1",4_care
506,1,1,4_care,I haven't seen my psychiatrist for a while.,"4_care, 1",4_care
507,1,1,4_care,I haven't visited my psychiatrist for a while.,"4_care, 1",4_care
508,1,1,4_care,I haven't gone to my prescriber for a while.,"4_care, 1",4_care
509,1,1,4_care,I haven't seen my prescriber for a while.,"4_care, 1",4_care
510,1,1,4_care,I haven't visited my prescriber for a while.,"4_care, 1",4_care
511,1,1,4_care,I haven't seen my case manager for a while.,"4_care, 1",4_care
512,1,1,4_care,I haven't visited my case manager for a while.,"4_care, 1",4_care
513,1,1,4_care,I haven't gone to my therapist for a while.,"4_care, 1",4_care
514,1,1,4_care,I haven't seen my therapist for a while.,"4_care, 1",4_care
515,1,1,4_care,I haven't visited my therapist for a while.,"4_care, 1",4_care
516,1,1,4_care,I don't visit the doctor.,"4_care, 1",4_care
517,1,1,4_care,"I’ve missed my last couple of therapy sessions, but I plan to go back.","4_care, 1",4_care
518,1,1,4_care,"I haven’t seen my doctor in a while, but I know I should.","4_care, 1",4_care
519,1,1,4_care,I’ve been meaning to schedule an appointment but keep putting it off.,"4_care, 1",4_care
520,1,1,4_care,I don’t see my therapist as often as I probably should.,"4_care, 1",4_care
521,1,1,4_care,I sometimes skip my mental health check-ups when I’m feeling okay.,"4_care, 1",4_care
522,1,1,4_care,I’ve had to reschedule my last few appointments.,"14_show_up, 1",14_show_up
523,1,1,4_care,"I know I should check in with my doctor, but I’ve been too busy.","4_care, 1",4_care
524,1,1,4_care,I haven’t prioritized my medical visits lately.,"4_care, 1",4_care
